Data Source in SDW: https://sdw.ecb.europa.eu/browseTable.do?org.apache.struts.taglib.html.TOKEN=44915f57ac7a88e038ebcb798d8b3019&df=true&ec=&dc=&oc=&pb=&rc=&DATASET=0&removeItem=&removedItemList=&mergeFilter=&activeTab=QSA&showHide=&REF_AREA.252=AT&REF_AREA.252=BE&REF_AREA.252=BG&REF_AREA.252=CY&REF_AREA.252=CZ&REF_AREA.252=DE&REF_AREA.252=DK&REF_AREA.252=EE&REF_AREA.252=ES&REF_AREA.252=FI&REF_AREA.252=FR&REF_AREA.252=GR&REF_AREA.252=HU&REF_AREA.252=IE&REF_AREA.252=IT&REF_AREA.252=LT&REF_AREA.252=LU&REF_AREA.252=LV&REF_AREA.252=MT&REF_AREA.252=NL&REF_AREA.252=PL&REF_AREA.252=PT&REF_AREA.252=RO&REF_AREA.252=SE&REF_AREA.252=SI&REF_AREA.252=SK&REF_SECTOR.252=S1M&COUNTERPART_SECTOR.252=S11&STO.252=LE&INSTR_ASSET.252=F511&MAX_DOWNLOAD_SERIES=500&SERIES_MAX_NUM=50&node=9698168&legendPub=published&SERIES_KEY_checkall=on&SERIES_KEY=332.QSA.Q.N.AT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.BE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.BG.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.CY.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.CZ.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.DE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.DK.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.EE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.ES.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.FI.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.FR.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.GR.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.HU.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.IE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.IT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.LT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.LU.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.LV.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.MT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.NL.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.PL.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.PT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.RO.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.SE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.SI.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T&SERIES_KEY=332.QSA.Q.N.SK.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T
,QSA.Q.N.AT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.BE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.BG.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.CY.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.CZ.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.DE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.DK.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.EE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.ES.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.FI.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.FR.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.GR.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.HU.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.IE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.IT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.LT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.LU.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.LV.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.MT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.NL.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.PL.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.PT.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.RO.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.SE.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.SI.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T,QSA.Q.N.SK.W2.S1M.S11.N.A.LE.F511._Z._Z.XDC._T.S.V.N._T
2016Q1,7246.00,15849.49,1097.00,441.10,28912.00,162614.00,254991.00,188.50,54395.00,29372.00,179912.00,3538.74,183120.00,2386.00,36923.00,333.86,390.52,82.10,423.01,10569.00,28515.52,2408.86,4263.77,568397.00,1145.41,6.89
2015Q4,7407.00,16548.44,1111.00,445.40,27542.00,167358.00,272520.00,159.46,53116.00,30106.00,187026.00,3621.48,184055.00,2426.00,44372.00,323.90,393.90,83.30,379.14,10788.00,32241.74,2520.77,4460.28,609925.00,1210.45,6.89
2015Q3,6981.00,14500.63,974.00,459.70,28201.00,147536.00,244270.00,150.67,56839.00,26915.00,160197.00,3671.31,173638.00,982.00,45290.00,381.93,408.42,85.80,367.94,10052.00,33285.13,2601.84,4429.89,544007.00,1169.22,6.89
2015Q2,7432.00,15253.78,986.00,460.50,31222.00,160021.00,245341.00,147.89,62972.00,29211.00,170588.00,3528.01,179013.00,1142.00,44597.00,388.23,449.97,91.60,330.12,11138.00,34978.48,2715.95,7518.13,554197.00,1272.78,6.89
2015Q1,7935.00,15499.62,565.00,447.10,28394.00,174738.00,266256.00,149.29,73109.00,31442.00,180920.00,3863.27,174000.00,1041.00,55508.00,403.05,543.40,80.00,298.49,11863.00,35445.88,3057.17,7492.57,561497.00,1275.89,6.88
2014Q4,7132.00,13802.85,325.00,447.50,27493.00,149875.00,232193.00,128.66,63499.00,28198.00,153822.00,1109.44,170068.00,857.00,43124.00,386.85,494.45,84.20,257.68,10647.00,31758.21,2513.04,4851.34,502928.00,1267.36,6.87
2014Q3,7153.00,13909.91,363.00,458.50,29725.00,143572.00,239106.00,122.04,67544.00,28635.00,140609.00,1410.84,168307.00,729.00,44950.00,404.51,420.87,74.30,255.35,10167.00,32664.78,2996.12,6585.57,467609.00,1419.31,6.91
2014Q2,7657.00,13500.05,400.00,638.90,30585.00,152621.00,241438.00,130.13,67976.00,28864.00,144735.00,1787.98,163184.00,685.00,45517.00,407.34,434.23,81.20,216.68,10589.00,33860.43,3410.79,5690.38,476686.00,1445.29,6.88
2014Q1,7657.00,13525.23,438.00,526.00,29608.00,150981.00,229629.00,129.94,68628.00,28237.00,146048.00,3020.08,161564.00,1362.00,47155.00,383.25,435.33,81.50,211.46,10953.00,33597.07,3555.05,6455.81,466731.00,1265.63,6.88
2013Q4,7633.00,13155.64,475.00,422.60,27952.00,148026.00,204297.00,131.66,63353.00,28458.00,141903.00,2652.98,159761.00,667.00,42670.00,346.93,419.09,96.00,200.70,10624.00,34378.03,2996.12,6809.51,449412.00,1188.94,6.88
2013Q3,7597.00,,485.00,386.20,30302.00,137303.00,186471.00,145.50,55437.00,27121.00,140269.00,1982.47,161908.00,,38567.00,358.84,362.76,97.90,,10149.00,32600.97,,10246.00,433828.00,1110.30,6.88
2013Q2,6853.00,,495.00,382.80,27150.00,129843.00,170077.00,143.80,50483.00,24264.00,127776.00,1824.74,164746.00,,41886.00,369.85,324.26,100.50,,9362.00,28239.78,,10246.00,386386.00,1066.40,6.88
2013Q1,7220.00,,505.00,402.90,31105.00,131555.00,174236.00,148.90,48471.00,25306.00,129443.00,2040.03,164014.00,,41626.00,326.00,325.91,97.30,,9828.00,28089.72,,10246.12,406035.00,996.23,6.88
2012Q4,7229.00,,515.00,394.80,33531.00,,159626.00,132.00,47950.00,24656.00,122457.00,1434.11,163047.00,,43669.00,295.85,331.38,90.30,,9689.00,29271.73,,10246.00,371788.00,1074.76,6.88
2012Q3,7045.00,,549.00,,33738.00,,,118.80,42976.00,23150.00,113962.00,,173067.00,,47891.00,277.88,318.67,86.70,,9268.00,,,5602.00,361483.00,1060.99,6.89
2012Q2,6788.00,,582.00,,33658.00,,,111.40,38780.00,21978.00,114411.00,,148831.00,,42494.00,277.26,307.81,84.10,,9271.00,,,5602.00,356039.00,932.42,6.88
2012Q1,7408.00,,615.00,,35653.00,,,123.80,42456.00,24671.00,119530.00,,187107.00,,46583.00,289.17,317.97,86.90,,9836.00,,,5602.00,379692.00,1094.00,6.87
2011Q4,6630.00,,649.00,,34046.00,,,107.08,41349.00,,111476.00,,186018.00,,-,271.49,309.58,77.50,,9380.00,,,5602.00,345137.00,1152.45,6.86
2011Q3,6619.00,,682.00,,30919.00,,,135.16,43393.00,,109385.00,,180480.00,,-,270.52,282.67,70.50,,8297.00,,,4239.00,319652.00,1142.80,6.90
2011Q2,7592.00,,716.00,,36401.00,,,158.71,52689.00,,140616.00,,159579.00,,-,345.57,323.02,65.80,,10566.00,,,4239.00,400158.00,1360.70,6.90
2011Q1,8092.00,,750.00,,36510.00,,,183.67,50338.00,,138724.00,,178320.00,,-,347.64,320.18,62.10,,12273.00,,,4239.00,514598.00,1469.30,6.88
2010Q4,8317.00,,784.00,,37753.00,,,169.72,44123.00,,133480.00,,164524.00,,-,340.42,350.25,0.00,,12049.00,,,4239.00,504856.00,1541.71,6.82
2010Q3,6999.00,,814.00,,35864.00,,,146.31,44174.00,,130763.00,,161778.00,,-,301.09,319.69,0.00,,11280.00,,,4647.00,495074.00,1572.38,6.92
2010Q2,6287.00,,843.00,,38118.00,,,115.52,41079.00,,117424.00,,159041.00,,-,257.36,311.60,0.00,,10842.00,,,4647.00,438140.00,1641.24,7.02
2010Q1,7018.00,,873.00,,37982.00,,,130.02,48104.00,,121369.00,,169408.00,,-,275.26,312.01,0.00,,11615.00,,,4647.00,464542.00,1825.70,6.99
2009Q4,6640.00,,903.00,,36547.00,,,87.21,49830.00,,114521.00,,150463.00,,-,235.50,272.14,0.00,,,,,4647.00,414358.00,1752.00,6.44
2009Q3,6960.00,,900.00,,37217.00,,,117.21,48417.00,,108878.00,,137769.00,,-,246.39,261.87,0.00,,,,,13352.00,401092.00,1901.10,7.01
2009Q2,5414.00,,897.00,,33596.00,,,88.08,42638.00,,86876.00,,134135.00,,-,161.17,901.39,0.00,,,,,13352.00,357293.00,1896.00,7.01
2009Q1,4129.00,,894.00,,30193.00,,,80.50,35670.00,,70844.00,,115512.00,,-,143.28,210.03,0.00,,,,,13352.00,288326.00,1538.30,7.01
2008Q4,3975.00,,891.00,,32229.00,,,85.78,42552.00,,88394.00,,120652.00,,-,180.20,213.59,0.00,,,,,13352.00,290427.00,1553.00,7.01
2008Q3,5853.00,,860.00,,41380.00,,,125.34,44018.00,,109275.00,,154398.00,,-,294.24,401.66,0.00,,,,,32150.00,322595.00,2404.99,6.88
2008Q2,9031.00,,829.00,,50959.00,,,155.62,53696.00,,120135.00,,158822.00,,-,364.88,459.40,0.00,,,,,32150.00,371826.00,3003.75,6.88
2008Q1,8788.00,,798.00,,47015.00,,,182.61,64754.00,,132619.00,,179551.00,,-,371.08,500.28,0.00,,,,,32150.00,438073.00,3252.92,6.88
2007Q4,10041.00,,767.00,,49850.00,,,197.61,72146.00,,158339.00,,195883.00,,-,440.87,571.26,0.00,,,,,32150.35,463324.00,4272.67,8.69
2007Q3,10225.00,,686.00,,47490.00,,,259.96,74048.00,,151032.00,,197291.00,,-,497.22,618.37,0.00,,,,,27274.85,556693.00,4402.00,8.69
2007Q2,11423.00,,605.00,,45203.00,,,278.64,75472.00,,166539.00,,177113.00,,-,443.41,671.76,0.00,,,,,27274.85,566812.00,3912.00,8.69
2007Q1,11654.00,,523.00,,40904.00,,,201.08,79891.00,,157713.00,,190531.00,,-,432.25,662.42,0.00,,,,,27274.85,557872.00,3058.00,8.69
2006Q4,10698.00,,442.00,,39905.00,,,205.28,75632.00,,148708.00,,184004.00,,-,417.71,644.72,0.00,,,,,,531228.00,2890.94,5.43
2006Q3,9773.00,,,,37737.00,,,149.01,66591.00,,139258.00,,157419.00,,-,363.68,571.34,0.00,,,,,,490100.00,2467.38,5.43
2006Q2,9623.00,,,,36053.00,,,131.21,61200.00,,138027.00,,147246.00,,-,341.67,534.59,0.00,,,,,,441624.00,2093.92,5.43
2006Q1,9853.00,,,,38743.00,,,130.59,62505.00,,141632.00,,139034.00,,-,415.76,573.34,0.00,,,,,,507338.00,1877.64,5.43
2005Q4,9284.00,,,,35040.00,,,136.22,55647.00,,131251.00,,134248.00,,-,411.21,526.72,0.00,,,,,,450771.00,1852.19,2.75
2005Q3,9146.00,,,,34274.00,,,90.81,58336.00,,126066.00,,132854.00,,-,484.43,496.43,0.00,,,,,,452820.00,1722.50,2.75
2005Q2,8256.00,,,,25922.00,,,85.02,53989.00,,114474.00,,122157.00,,-,493.14,452.33,0.00,,,,,,396622.00,1656.00,2.75
2005Q1,6958.00,,,,25907.00,,,158.79,49826.00,,111160.00,,118665.00,,-,501.34,434.41,0.00,,,,,,365062.00,2012.96,2.75
2004Q4,6342.00,,,,21399.00,,,142.58,49355.00,,101994.00,,119484.00,,-,429.53,434.28,0.00,,,,,,350631.00,2113.00,1.15
2004Q3,6419.00,,,,18106.00,,,112.20,42921.00,,96955.00,,110321.00,,-,572.50,473.97,0.00,,,,,,326305.00,2046.67,1.15
2004Q2,6408.00,,,,15369.00,,,112.73,44858.00,,109517.00,,111453.00,,-,496.78,442.46,0.00,,,,,,326174.00,1850.71,1.15
2004Q1,5760.00,,,,15588.00,,,111.81,46751.00,,116321.00,,115865.00,,-,451.66,384.85,0.00,,,,,,325069.00,1810.60,1.15
2003Q4,4949.00,,,,,,,,44416.00,,100379.00,,115234.00,,-,257.93,390.43,,,,,,,283443.00,,
2003Q3,3026.00,,,,,,,,41100.00,,86694.00,,105767.00,,-,264.85,365.28,,,,,,,255733.00,,
2003Q2,2512.00,,,,,,,,41117.00,,82850.00,,109333.00,,-,286.49,227.84,,,,,,,239580.00,,
2003Q1,3370.00,,,,,,,,36580.00,,75435.00,,117186.00,,-,305.15,226.96,,,,,,,204932.00,,
2002Q4,3859.00,,,,,,,,37828.00,,87625.00,,120211.00,,-,304.47,263.78,,,,,,,222258.00,,
2002Q3,1994.00,,,,,,,,35887.00,,86636.00,,118357.00,,-,277.74,240.34,,,,,,,175980.00,,
2002Q2,2131.00,,,,,,,,42256.00,,109232.00,,124097.00,,-,236.07,344.91,,,,,,,245086.00,,
2002Q1,3488.00,,,,,,,,44826.00,,126798.00,,139515.00,,-,199.64,380.52,,,,,,,314064.00,,
2001Q4,3381.00,,,,,,,,43539.00,,128871.00,,151487.00,,-,188.79,372.62,,,,,,,325051.00,,
2001Q3,3560.00,,,,,,,,41238.00,,119043.00,,132764.00,,-,215.30,300.86,,,,,,,264784.00,,
2001Q2,3825.00,,,,,,,,46439.00,,148542.00,,159172.00,,-,273.48,447.31,,,,,,,333618.00,,
2001Q1,3970.00,,,,,,,,50353.00,,148065.00,,168684.00,,-,347.08,437.01,,,,,,,315591.00,,
2000Q4,3651.00,,,,,,,,49814.00,,164228.00,,212472.00,,-,416.16,463.49,,,,,,,386593.00,,
2000Q3,3968.00,,,,,,,,54078.00,,162990.00,,234272.00,,-,463.95,527.41,,,,,,,435389.00,,
2000Q2,4541.00,,,,,,,,54408.00,,154329.00,,218076.00,,-,483.74,529.09,,,,,,,494038.00,,
2000Q1,4565.00,,,,,,,,57412.00,,160440.00,,211812.00,,-,476.80,578.12,,,,,,,398659.00,,
1999Q4,4701.00,,,,,,,,54094.00,,145506.00,,193773.00,,-,450.32,466.71,,,,,,,500339.00,,
1999Q3,4774.00,,,,,,,,39318.00,,132700.00,,171552.00,,-,415.31,362.50,,,,,,,359532.00,,
1999Q2,4357.00,,,,,,,,37146.00,,131519.00,,177433.00,,-,384.61,370.68,,,,,,,359028.00,,
1999Q1,3902.00,,,,,,,,32565.00,,118704.00,,193778.00,,-,369.21,335.25,,,,,,,357931.00,,
1998Q4,,,,,,,,,30882.00,,115295.00,,232170.00,,,374.76,346.51,,,,,,,345091.00,,
